2026-08-08T11:31:33.443+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'swaggerWebMvcConfigurer' via factory method to bean named 'indexPageTransformer'
2026-08-08T11:31:33.443+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'swaggerWebMvcConfigurer' via factory method to bean named 'swaggerResourceResolver'
2026-08-08T11:31:33.443+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'swaggerWebMvcConfigurer' via factory method to bean named 'swaggerWelcome'
2026-08-08T11:31:33.447+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.data.web.config.SpringDataWebConfiguration'
2026-08-08T11:31:33.449+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.data.web.config.SpringDataWebConfiguration' via constructor to bean named 'org.springframework.boot.web.server.servlet.context.AnnotationConfigServletWebServerApplicationContext@7b87e222'
2026-08-08T11:31:33.452+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'openEntityManagerInViewInterceptorConfigurer'
2026-08-08T11:31:33.453+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.jpa.autoconfigure.JpaBaseConfiguration$JpaWebConfiguration'
2026-08-08T11:31:33.454+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.jpa.autoconfigure.JpaBaseConfiguration$JpaWebConfiguration' via constructor to bean named 'spring.jpa-org.springframework.boot.jpa.autoconfigure.JpaProperties'
2026-08-08T11:31:33.455+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'openEntityManagerInViewInterceptor'
2026-08-08T11:31:33.455+05:30  WARN 15000 --- [patient-registry] [restartedMain] JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-08-08T11:31:33.457+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'openEntityManagerInViewInterceptorConfigurer' via factory method to bean named 'openEntityManagerInViewInterceptor'
2026-08-08T11:31:33.461+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'welcomePageHandlerMapping'
2026-08-08T11:31:33.461+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcConversionService'
2026-08-08T11:31:33.479+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcResourceUrlProvider'
2026-08-08T11:31:33.487+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'org.springframework.boot.web.server.servlet.context.AnnotationConfigServletWebServerApplicationContext@7b87e222'
2026-08-08T11:31:33.487+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'mvcConversionService'
2026-08-08T11:31:33.487+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
2026-08-08T11:31:33.524+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'welcomePageNotAcceptableHandlerMapping'
2026-08-08T11:31:33.525+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageNotAcceptableHandlerMapping' via factory method to bean named 'org.springframework.boot.web.server.servlet.context.AnnotationConfigServletWebServerApplicationContext@7b87e222'
2026-08-08T11:31:33.525+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageNotAcceptableHandlerMapping' via factory method to bean named 'mvcConversionService'
2026-08-08T11:31:33.525+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'welcomePageNotAcceptableHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
2026-08-08T11:31:33.528+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'localeResolver'
2026-08-08T11:31:33.531+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'flashMapManager'
2026-08-08T11:31:33.539+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewNameTranslator'
2026-08-08T11:31:33.544+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcValidator'
2026-08-08T11:31:33.548+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestMappingHandlerMapping'
2026-08-08T11:31:33.551+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcContentNegotiationManager'
2026-08-08T11:31:33.559+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'stringHttpMessageConvertersCustomizer'
2026-08-08T11:31:33.559+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.http.converter.autoconfigure.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration'
2026-08-08T11:31:33.560+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.http.converters-org.springframework.boot.http.converter.autoconfigure.HttpMessageConvertersProperties'
2026-08-08T11:31:33.561+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'stringHttpMessageConvertersCustomizer' via factory method to bean named 'spring.http.converters-org.springframework.boot.http.converter.autoconfigure.HttpMessageConvertersProperties'
2026-08-08T11:31:33.563+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jacksonJsonHttpMessageConvertersCustomizer'
2026-08-08T11:31:33.563+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.http.converter.autoconfigure.JacksonHttpMessageConvertersConfiguration$JacksonJsonHttpMessageConverterConfiguration'
2026-08-08T11:31:33.564+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jacksonJsonMapper'
2026-08-08T11:31:33.564+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.jackson.autoconfigure.JacksonAutoConfiguration'
2026-08-08T11:31:33.566+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'problemDetailJsonMapperBuilderCustomizer'
2026-08-08T11:31:33.566+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.jackson.autoconfigure.JacksonAutoConfiguration$JsonProblemDetailsConfiguration'
2026-08-08T11:31:33.568+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'standardJsonMapperBuilderCustomizer'
2026-08-08T11:31:33.568+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.jackson.autoconfigure.JacksonAutoConfiguration$JacksonJsonMapperBuilderCustomizerConfiguration'
2026-08-08T11:31:33.569+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.jackson-org.springframework.boot.jackson.autoconfigure.JacksonProperties'
2026-08-08T11:31:33.573+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'standardJsonMapperBuilderCustomizer' via factory method to bean named 'spring.jackson-org.springframework.boot.jackson.autoconfigure.JacksonProperties'
2026-08-08T11:31:33.575+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jackson3GeoModule'
2026-08-08T11:31:33.575+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.data.web.config.SpringDataJackson3Configuration'
2026-08-08T11:31:33.576+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'springDataWebSettings'
2026-08-08T11:31:33.576+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.data.autoconfigure.web.DataWebAutoConfiguration'
2026-08-08T11:31:33.577+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.data.web-org.springframework.boot.data.autoconfigure.web.DataWebProperties'
2026-08-08T11:31:33.578+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.data.autoconfigure.web.DataWebAutoConfiguration' via constructor to bean named 'spring.data.web-org.springframework.boot.data.autoconfigure.web.DataWebProperties'
2026-08-08T11:31:33.605+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jackson3pageModule'
2026-08-08T11:31:33.611+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jacksonMixinModule'
2026-08-08T11:31:33.611+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.jackson.autoconfigure.JacksonAutoConfiguration$JacksonMixinConfiguration'
2026-08-08T11:31:33.612+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jacksonMixinModuleEntries'
2026-08-08T11:31:33.613+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonMixinModuleEntries' via factory method to bean named 'org.springframework.boot.web.server.servlet.context.AnnotationConfigServletWebServerApplicationContext@7b87e222'
2026-08-08T11:31:33.625+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonMixinModule' via factory method to bean named 'org.springframework.boot.web.server.servlet.context.AnnotationConfigServletWebServerApplicationContext@7b87e222'
2026-08-08T11:31:33.626+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonMixinModule' via factory method to bean named 'jacksonMixinModuleEntries'
2026-08-08T11:31:33.629+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jsonComponentModule'
2026-08-08T11:31:33.635+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jsonMapperBuilder' via factory method to bean named 'problemDetailJsonMapperBuilderCustomizer'
2026-08-08T11:31:33.636+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jsonMapperBuilder' via factory method to bean named 'standardJsonMapperBuilderCustomizer'
2026-08-08T11:31:33.654+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonJsonMapper' via factory method to bean named 'jsonMapperBuilder'
2026-08-08T11:31:33.682+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonJsonHttpMessageConvertersCustomizer' via factory method to bean named 'jacksonJsonMapper'
2026-08-08T11:31:33.683+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'serverConvertersCustomizer'
2026-08-08T11:31:33.683+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.http.converter.autoconfigure.HttpMessageConvertersAutoConfiguration'
2026-08-08T11:31:33.699+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcApiVersionStrategy'
2026-08-08T11:31:33.711+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcContentNegotiationManager'
2026-08-08T11:31:33.711+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcApiVersionStrategy'
2026-08-08T11:31:33.712+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcConversionService'
2026-08-08T11:31:33.712+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
2026-08-08T11:31:33.845+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : 7 mappings in 'requestMappingHandlerMapping'
2026-08-08T11:31:33.849+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcPatternParser'
2026-08-08T11:31:33.850+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcUrlPathHelper'
2026-08-08T11:31:33.852+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcPathMatcher'
2026-08-08T11:31:33.854+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewControllerHandlerMapping'
2026-08-08T11:31:33.854+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'viewControllerHandlerMapping' via factory method to bean named 'mvcConversionService'
2026-08-08T11:31:33.855+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'viewControllerHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
2026-08-08T11:31:33.855+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'beanNameHandlerMapping'
2026-08-08T11:31:33.856+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'beanNameHandlerMapping' via factory method to bean named 'mvcConversionService'
2026-08-08T11:31:33.856+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'beanNameHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
2026-08-08T11:31:33.860+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'routerFunctionMapping'
2026-08-08T11:31:33.862+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'routerFunctionMapping' via factory method to bean named 'mvcConversionService'
2026-08-08T11:31:33.862+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'routerFunctionMapping' via factory method to bean named 'mvcResourceUrlProvider'
2026-08-08T11:31:33.863+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'routerFunctionMapping' via factory method to bean named 'mvcApiVersionStrategy'
2026-08-08T11:31:33.876+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'resourceHandlerMapping'
2026-08-08T11:31:33.878+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcContentNegotiationManager'
2026-08-08T11:31:33.878+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcConversionService'
2026-08-08T11:31:33.878+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
2026-08-08T11:31:33.936+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.w.s.handler.SimpleUrlHandlerMapping  : Patterns [/webjars/**, /**, /swagger-ui/**, /swagger-ui/*swagger-initializer.js, /webjars/*swagger-ui/**, /webjars/*swagger-ui/*swagger-initializer.js, /webjars/*swagger-ui/5.32.0/*swagger-initializer.js] in 'resourceHandlerMapping'
2026-08-08T11:31:33.939+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaultServletHandlerMapping'
2026-08-08T11:31:33.940+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestMappingHandlerAdapter'
2026-08-08T11:31:33.942+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcContentNegotiationManager'
2026-08-08T11:31:33.942+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcConversionService'
2026-08-08T11:31:33.942+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcValidator'
2026-08-08T11:31:33.956+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'sortResolver'
2026-08-08T11:31:33.957+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'sortCustomizer'
2026-08-08T11:31:33.960+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'pageableResolver'
2026-08-08T11:31:33.962+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'pageableCustomizer'
2026-08-08T11:31:33.978+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.configuration.SpringDocConfiguration$OpenApiResourceAdvice'
2026-08-08T11:31:33.981+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springdoc.core.configuration.SpringDocConfiguration$OpenApiResourceAdvice' via constructor to bean named 'org.springdoc.core.configuration.SpringDocConfiguration'
2026-08-08T11:31:33.991+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] s.w.s.m.m.a.RequestMappingHandlerAdapter : ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 2 RequestBodyAdvice, 1 ResponseBodyAdvice
2026-08-08T11:31:34.041+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcViewResolver'
2026-08-08T11:31:34.042+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'mvcViewResolver' via factory method to bean named 'mvcContentNegotiationManager'
2026-08-08T11:31:34.046+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaultViewResolver'
2026-08-08T11:31:34.056+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewResolver'
2026-08-08T11:31:34.058+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'viewResolver' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@5e27c368'
2026-08-08T11:31:34.062+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewResolver'
2026-08-08T11:31:34.080+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'handlerFunctionAdapter'
2026-08-08T11:31:34.084+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcUriComponentsContributor'
2026-08-08T11:31:34.085+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'mvcUriComponentsContributor' via factory method to bean named 'mvcConversionService'
2026-08-08T11:31:34.085+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'mvcUriComponentsContributor' via factory method to bean named 'requestMappingHandlerAdapter'
2026-08-08T11:31:34.086+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'httpRequestHandlerAdapter'
2026-08-08T11:31:34.090+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'simpleControllerHandlerAdapter'
2026-08-08T11:31:34.091+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'handlerExceptionResolver'
2026-08-08T11:31:34.092+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'handlerExceptionResolver' via factory method to bean named 'mvcContentNegotiationManager'
2026-08-08T11:31:34.105+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] .m.m.a.ExceptionHandlerExceptionResolver : ControllerAdvice beans: 2 @ExceptionHandler, 1 ResponseBodyAdvice
2026-08-08T11:31:34.109+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.configuration.SpringDocConfiguration$QuerydslProvider'
2026-08-08T11:31:34.109+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'queryDslQuerydslPredicateOperationCustomizer'
2026-08-08T11:31:34.111+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'queryDslQuerydslPredicateOperationCustomizer' via factory method to bean named 'org.springdoc.core.properties.SpringDocConfigProperties'
2026-08-08T11:31:34.111+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.configuration.SpringDocConfiguration$SpringDocSpringDataWebPropertiesProvider'
2026-08-08T11:31:34.113+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'springDataWebPropertiesProvider'
2026-08-08T11:31:34.114+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'springDataWebPropertiesProvider' via factory method to bean named 'spring.data.web-org.springframework.boot.data.autoconfigure.web.DataWebProperties'
2026-08-08T11:31:34.115+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.configuration.SpringDocConfiguration$WebConversionServiceConfiguration'
2026-08-08T11:31:34.115+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'webConversionServiceProvider'
2026-08-08T11:31:34.116+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'initExtraSchemas'
2026-08-08T11:31:34.127+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'localSpringDocParameterNameDiscoverer'
2026-08-08T11:31:34.128+05:30 DEBUG 15000 --- [patient-registry] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'additionalModelsConverter'
